Price,Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Age
27598,1017,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,83200,4.0,Tiptronic,Front,Left wheel,Silver,6,8
42024,0,BMW,535,Sedan,Yes,Petrol,3.0,87000,6.0,Tiptronic,4x4,Left wheel,Black,12,13
20071,891,BMW,428,Cabriolet,Yes,Petrol,2.0,52131,4.0,Automatic,Rear,Left wheel,Black,12,9
33908,639,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,85254,4.0,Automatic,Front,Left wheel,Black,4,11
17035,836,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,144500,4.0,Automatic,Front,Left wheel,White,4,15
11864,687,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,118698,4.0,Automatic,Front,Left wheel,Silver,4,15
42337,0,TOYOTA,RAV 4,Jeep,No,Petrol,2.5,7520,8.0,Automatic,Front,Left wheel,White,8,10
45473,0,MERCEDES-BENZ,Sprinter,Microbus,No,Diesel,2.2,190000,4.0,Tiptronic,Rear,Left wheel,Silver,2,17
30,0,HONDA,FIT,Hatchback,No,Petrol,1.3,0,4.0,Automatic,Front,Right-hand drive,Silver,4,18
3293,475,FIAT,500,Hatchback,Yes,Petrol,1.4,157317,4.0,Automatic,Front,Left wheel,Red,12,13
15367,0,VOLVO,C30 2010,Coupe,Yes,Petrol,2.5,160000,5.0,Manual,Front,Left wheel,Black,6,15
36137,880,HYUNDAI,Elantra,Sedan,Yes,LPG,1.6,47181,4.0,Automatic,Front,Left wheel,Silver,4,7
470,1750,TOYOTA,Highlander,Coupe,Yes,Hybrid,3.3,182024,6.0,Automatic,4x4,Left wheel,Black,12,17
20385,781,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,162000,4.0,Tiptronic,Front,Left wheel,Black,10,13
22580,0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,304000,4.0,Tiptronic,Front,Left wheel,Carnelian red,12,13
4077,0,NISSAN,Micra,Coupe,No,Petrol,1.0,130000,4.0,Manual,Front,Left wheel,Silver,2,27
220,259,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.4,110958,4.0,Automatic,Front,Left wheel,Black,0,11
7840,0,HONDA,FIT,Hatchback,No,Petrol,1.3,178000,4.0,Variator,Front,Right-hand drive,White,2,23
13799,986,HYUNDAI,Sonata,Sedan,No,Petrol,2.4,90000,4.0,Automatic,Front,Left wheel,Red,16,15
7524,0,MERCEDES-BENZ,C 180,Universal,No,CNG,1.8,333000,4.0,Manual,Rear,Left wheel,Black,6,27
16894,583,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,104090,4.0,Automatic,Front,Left wheel,White,4,14
36567,765,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,146844,4.0,Automatic,Front,Left wheel,Blue,4,10
25089,629,NISSAN,Juke,Jeep,Yes,Petrol,1.6,113000,4.0,Tiptronic,4x4,Left wheel,Red,8,10
15681,585,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,120000,4.0,Automatic,Front,Left wheel,Blue,14,12
8154,583,HYUNDAI,Accent,Hatchback,Yes,Diesel,1.6,43522,4.0,Automatic,Front,Left wheel,Silver,4,14
25089,0,TOYOTA,Land Cruiser Prado,Jeep,No,LPG,3.4,103000,6.0,Automatic,4x4,Right-hand drive,Green,12,23
36065,0,BMW,X5 XDRIVE,Jeep,Yes,Diesel,3.0,162000,6.0,Automatic,4x4,Left wheel,White,12,15
1490,586,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,174106,4.0,Automatic,Front,Left wheel,White,0,13
18503,0,HYUNDAI,Veloster,Hatchback,Yes,Petrol,1.6,65600,4.0,Tiptronic,Front,Left wheel,Silver,4,14
20385,0,TOYOTA,Prius,Hatchback,Yes,Petrol,1.8,295142,4.0,Automatic,Front,Left wheel,Silver,12,12
17876,0,BMW,535 i,Sedan,Yes,Petrol,3.0,247000,6.0,Tiptronic,Rear,Left wheel,Grey,8,18
21482,784,MINI,Cooper,Coupe,Yes,Petrol,1.5,26751,3.0,Automatic,Front,Left wheel,Green,8,8
470,1399,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,229904,6.0,Automatic,4x4,Left wheel,Black,12,15
21012,0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,77000,4.0,Automatic,Front,Left wheel,Blue,10,12
10663,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,278223,4.0,Automatic,Front,Left wheel,Silver,4,10
6586,259,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.4,112123,4.0,Automatic,Front,Left wheel,Silver,0,11
15994,0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,180000,4.0,Variator,Front,Left wheel,Black,8,15
14113,0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,141000,4.0,Automatic,Front,Right-hand drive,Silver,4,12
18346,629,HYUNDAI,Elantra,Sedan,Yes,LPG,1.6,31891,4.0,Automatic,Front,Left wheel,Grey,4,10
18503,0,MITSUBISHI,Pajero,Jeep,No,Diesel,2.8,155000,4.0,Tiptronic,4x4,Right-hand drive,Silver,2,28
13626,583,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.6,154148,4.0,Automatic,Front,Left wheel,Black,4,14
9565,1058,TOYOTA,Highlander,Jeep,Yes,Petrol,3.5,285186,6.0,Automatic,Front,Left wheel,Grey,12,13
5645,640,SUBARU,XV,Sedan,Yes,Petrol,2.0,105523,4.0,Automatic,4x4,Left wheel,Blue,0,12
4547,474,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.4,150517,4.0,Automatic,Front,Left wheel,Black,0,12
188,781,FORD,Fusion,Sedan,Yes,Petrol,2.5,216035,4.0,Automatic,Front,Left wheel,Grey,12,13
36899,1091,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,119098,4.0,Automatic,Front,Left wheel,Silver,4,9
1019,917,BMW,X5,Jeep,Yes,Diesel,3.0,137802,6.0,Automatic,4x4,Left wheel,Black,0,12
15681,707,AUDI,A4,Sedan,Yes,Petrol,2.0,190000,4.0,Tiptronic,4x4,Left wheel,Grey,12,14
12544,0,TOYOTA,Vitz,Sedan,No,Petrol,1.0,106000,3.0,Automatic,Front,Left wheel,White,10,13
27911,779,TOYOTA,RAV 4,Jeep,No,Petrol,2.5,83200,4.0,Automatic,4x4,Left wheel,Silver,0,12
14113,779,VOLKSWAGEN,Jetta,Sedan,No,Petrol,2.5,154000,6.0,Tiptronic,Front,Left wheel,Black,6,12
8000,0,OPEL,Astra g,Hatchback,No,Petrol,1.6,258000,4.0,Manual,Front,Left wheel,Black,4,25
8781,0,MERCEDES-BENZ,C 220,Sedan,No,Diesel,2.2,319990,4.0,Manual,Rear,Left wheel,Silver,2,26
14269,1481,BMW,X5,Jeep,Yes,Diesel,3.0,98726,6.0,Automatic,4x4,Left wheel,White,12,8
220,1327,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,60915,4.0,Automatic,Front,Left wheel,White,12,7
5200,0,VOLKSWAGEN,Passat,Sedan,Yes,CNG,1.8,0,4.0,Manual,Front,Left wheel,Black,2,26
6586,0,TOYOTA,Corolla,Sedan,No,Petrol,1.5,138000,4.0,Automatic,Front,Right-hand drive,Silver,2,24
10349,0,HONDA,FIT,Hatchback,No,Petrol,1.3,156000,4.0,Automatic,Front,Right-hand drive,Silver,4,20
26657,0,BMW,528,Sedan,Yes,Petrol,3.0,125000,6.0,Tiptronic,Rear,Left wheel,Silver,16,14
25089,0,სხვა,IVECO DAYLY,Microbus,No,Diesel,2.3,328000,4.0,Manual,Rear,Left wheel,White,1,18
21500,0,MERCEDES-BENZ,ML 280 სასწრაფოდ,Jeep,Yes,Diesel,3.0,215000,6.0,Automatic,4x4,Left wheel,Silver,8,18
3450,607,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,9626,4.0,Automatic,Front,Left wheel,Black,12,6
26657,919,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.0,271701,6.0,Automatic,4x4,Left wheel,White,12,13
14426,1399,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,249112,6.0,Automatic,4x4,Left wheel,Grey,0,15
1254,1292,BMW,X6,Jeep,Yes,Petrol,3.0,74674,6.0,Automatic,4x4,Left wheel,White,12,9
18817,400,CHEVROLET,Volt,Sedan,Yes,Hybrid,1.5,70720,4.0,Automatic,Front,Left wheel,Black,12,7
21012,1077,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,19834,4.0,Automatic,Front,Left wheel,Silver,12,6
11290,1277,HYUNDAI,Santa FE,Sedan,Yes,Petrol,2.4,10990,4.0,Automatic,Front,Left wheel,Black,12,7
627,1024,NISSAN,Altima,Sedan,Yes,Petrol,2.5,238342,4.0,Automatic,Front,Left wheel,Black,12,15
24775,777,TOYOTA,Camry SPORT,Sedan,Yes,Petrol,2.5,96000,4.0,Tiptronic,Front,Left wheel,Grey,10,11
45445,1249,CHEVROLET,Impala,Sedan,Yes,Petrol,2.5,65496,4.0,Automatic,Front,Left wheel,Black,4,8
3136,271,TOYOTA,Prius C,Hatchback,Yes,Hybrid,1.5,252442,4.0,Automatic,Front,Left wheel,Grey,0,11
25716,831,FORD,Transit,Goods wagon,No,Diesel,2.4,117277,4.0,Manual,Rear,Left wheel,White,4,14
282,753,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,93816,4.0,Automatic,Front,Left wheel,Black,0,13
11102,790,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,186434,4.0,Automatic,Front,Left wheel,Silver,4,16
8311,891,MERCEDES-BENZ,GLA 250,Jeep,Yes,Petrol,2.0,109555,4.0,Automatic,Front,Left wheel,White,0,9
7840,0,MERCEDES-BENZ,E 320,Sedan,Yes,LPG,3.2,170000,6.0,Manual,Rear,Left wheel,Green,4,28
13485,878,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,257000,4.0,Automatic,Front,Left wheel,Golden,6,16
11604,583,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,51211,4.0,Automatic,Front,Left wheel,Black,4,14
12544,0,MITSUBISHI,Pajero IO,Jeep,No,Petrol,2.0,15000,5.0,Automatic,4x4,Left wheel,White,4,25
14950,0,SUBARU,Impreza,Hatchback,No,Petrol,2.0,128000,4.0,Variator,4x4,Left wheel,Silver,8,14
28852,0,TOYOTA,Corolla,Sedan,Yes,Petrol,1.6,112000,4.0,Tiptronic,Front,Left wheel,White,8,11
14113,0,MINI,Cooper,Hatchback,Yes,Petrol,1.6,180000,4.0,Automatic,Front,Left wheel,White,8,17
1500,0,TOYOTA,Hilux,Pickup,Yes,Diesel,2.5,33200,4.0,Manual,4x4,Left wheel,White,4,15
5959,0,VOLKSWAGEN,Golf,Sedan,No,CNG,1.6,187000,4.0,Manual,Front,Left wheel,Silver,4,25
33908,833,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.2,150000,4.0,Automatic,Front,Left wheel,Grey,4,10
13172,900,KIA,Optima,Sedan,No,Petrol,2.4,111746,4.0,Automatic,Front,Left wheel,White,0,10
549,1017,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,87357,4.0,Automatic,Front,Left wheel,Blue,12,8
9722,609,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,127515,4.0,Automatic,Front,Left wheel,Black,12,7
12544,0,OPEL,Astra,Hatchback,No,Diesel,1.7,179000,4.0,Manual,Front,Left wheel,Silver,6,20
1568,1172,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.5,342622,6.0,Automatic,4x4,Left wheel,Black,12,14
627,1055,MERCEDES-BENZ,E 350,Coupe,Yes,Diesel,3.5,0,6.0,Automatic,Rear,Left wheel,Silver,12,12
9565,919,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.0,171221,6.0,Automatic,Rear,Left wheel,Black,12,13
21285,691,HONDA,FIT,Hatchback,Yes,Petrol,1.3,68415,4.0,Automatic,Front,Left wheel,Black,4,8
11290,843,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,188000,4.0,Variator,Front,Left wheel,Golden,7,17
30734,1053,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,200179,6.0,Automatic,4x4,Left wheel,Black,12,11
10381,583,HYUNDAI,I30,Hatchback,Yes,Diesel,1.6,56581,4.0,Automatic,Front,Left wheel,Black,4,14
8938,1236,HONDA,FIT,Hatchback,No,Hybrid,1.3,121000,4.0,Variator,Front,Right-hand drive,White,0,14
4704,0,MERCEDES-BENZ,320,Coupe,Yes,Petrol,3.2,320000,4.0,Automatic,Front,Left wheel,Black,4,25
16151,1018,BMW,328,Sedan,Yes,Petrol,3.0,135000,6.0,Tiptronic,4x4,Left wheel,Silver,12,14
7056,915,BMW,X5,Jeep,Yes,Diesel,3.0,141384,6.0,Automatic,4x4,Left wheel,Blue,0,11
22580,889,KIA,Optima,Sedan,Yes,Petrol,2.0,62876,4.0,Automatic,Front,Left wheel,White,4,9
941,586,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,0,4.0,Automatic,Front,Left wheel,Blue,12,13
392,690,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,27038,6.0,Automatic,4x4,Left wheel,White,12,9
9408,0,FORD,Transit,Microbus,No,Diesel,2.5,270000,4.0,Manual,Rear,Right-hand drive,Blue,2,26
9565,1058,TOYOTA,Highlander,Jeep,Yes,Petrol,3.5,285186,6.0,Automatic,Front,Left wheel,Grey,12,13
18503,749,KIA,Optima,Sedan,Yes,Petrol,2.4,89920,4.0,Tiptronic,Front,Left wheel,Grey,12,11
25716,781,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,107000,4.0,Automatic,Front,Left wheel,Black,12,13
13485,690,CHEVROLET,Cruze Premier,Sedan,Yes,Petrol,1.5,112879,4.0,Automatic,Front,Left wheel,Black,8,9
22900,0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,99000,4.0,Variator,Front,Left wheel,White,10,13
14454,583,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,127500,4.0,Automatic,Front,Left wheel,White,4,14
22894,777,TOYOTA,Camry,Sedan,No,Petrol,2.5,58400,4.0,Tiptronic,Front,Left wheel,Grey,12,11
31650,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,164805,4.0,Automatic,Front,Left wheel,White,4,11
6899,0,MERCEDES-BENZ,A 170,Sedan,No,Petrol,1.7,149000,4.0,Tiptronic,Front,Right-hand drive,Carnelian red,6,19
10663,503,TOYOTA,Prius C,Hatchback,Yes,Hybrid,1.5,130000,4.0,Automatic,Front,Left wheel,Sky blue,12,13
8000,875,TOYOTA,Vitz,Hatchback,No,Petrol,1.0,80000,3.0,Variator,Front,Right-hand drive,Silver,2,13
5175,919,BMW,740,Sedan,Yes,Petrol,3.0,199536,6.0,Automatic,Rear,Left wheel,Silver,12,13
7000,874,VOLKSWAGEN,UP,Hatchback,No,Petrol,1.0,64000,3.0,Tiptronic,Front,Right-hand drive,White,2,12
14426,586,TOYOTA,Prius,Sedan,No,Hybrid,1.8,127324,4.0,Automatic,Front,Left wheel,Black,5,13
220,1399,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,317470,6.0,Automatic,4x4,Left wheel,Grey,12,15
17876,0,FORD,Transit,Microbus,No,Diesel,2.4,160000,4.0,Manual,Rear,Left wheel,White,2,17
45633,765,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,59077,4.0,Automatic,Front,Left wheel,Black,4,10
9722,456,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,241227,4.0,Automatic,Front,Left wheel,Silver,12,10
24123,642,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,169700,4.0,Automatic,Front,Left wheel,Silver,4,13
18817,0,RENAULT,Clio,Hatchback,No,Diesel,1.5,0,4.0,Manual,Front,Left wheel,White,4,12
22266,639,MITSUBISHI,Outlander SPORT,Jeep,No,Petrol,2.0,77000,4.0,Tiptronic,4x4,Left wheel,Black,10,11
1646,1172,CHEVROLET,Impala,Sedan,Yes,Petrol,3.5,219043,6.0,Automatic,Front,Left wheel,Black,12,14
29323,765,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,81142,4.0,Automatic,Front,Left wheel,White,4,10
7840,1677,FORD,Transit,Microbus,No,Diesel,2.0,240000,4.0,Manual,Front,Left wheel,White,2,22
10036,475,FIAT,500L LONG,Coupe,No,Petrol,1.4,83545,4.0,Automatic,Front,Left wheel,Black,12,13
26096,891,CHEVROLET,Orlando,Jeep,Yes,LPG,2.0,121940,4.0,Automatic,Front,Left wheel,White,4,9
23521,584,TOYOTA,Corolla,Sedan,Yes,Petrol,1.8,75000,6.0,Tiptronic,Front,Left wheel,Black,10,11
10000,0,FORD,Transit,Goods wagon,No,Diesel,2.0,135000,4.0,Manual,Front,Left wheel,White,2,23
18503,0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.4,248000,4.0,Automatic,Front,Left wheel,Red,6,18
251,607,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,39552,4.0,Automatic,Front,Left wheel,Black,12,6
392,481,FORD,Fusion,Sedan,Yes,Hybrid,2.0,89758,4.0,Automatic,Front,Left wheel,White,0,8
19823,501,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,122727,4.0,Automatic,Front,Left wheel,Black,4,11
35899,770,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,186097,4.0,Automatic,Front,Left wheel,White,4,9
16935,777,FORD,Fusion,Sedan,No,Petrol,2.5,130000,4.0,Automatic,Front,Left wheel,White,10,11
35438,1325,MAZDA,CX-9,Sedan,Yes,Petrol,2.5,11746,4.0,Automatic,Front,Left wheel,Grey,12,6
1333,949,FORD,Ranger,Pickup,Yes,Petrol,2.3,249683,4.0,Automatic,Rear,Left wheel,Grey,12,15
21012,0,KIA,Optima,Sedan,Yes,Petrol,2.4,101037,4.0,Tiptronic,Front,Left wheel,Carnelian red,12,12
470,1750,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,182024,6.0,Automatic,4x4,Left wheel,Black,12,17
16778,707,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,83251,4.0,Automatic,Front,Left wheel,White,4,14
19914,891,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,209744,4.0,Automatic,Front,Left wheel,White,4,9
12544,777,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,2.5,127000,5.0,Tiptronic,Front,Left wheel,Black,12,11
43905,0,TOYOTA,CHR,Jeep,No,Petrol,2.0,23400,4.0,Tiptronic,Front,Left wheel,Sky blue,12,7
22269,751,JEEP,Compass,Jeep,Yes,Petrol,2.4,165000,4.0,Automatic,Front,Left wheel,Grey,4,12
3607,900,CHRYSLER,200,Sedan,Yes,Petrol,2.4,75486,4.0,Automatic,Front,Left wheel,Black,12,10
13987,642,CHEVROLET,Cruze,Sedan,Yes,Diesel,2.0,104967,4.0,Automatic,Front,Left wheel,Grey,4,13
549,585,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,65989,4.0,Automatic,Front,Left wheel,Silver,12,12
470,645,TOYOTA,Prius,Jeep,Yes,Hybrid,1.8,353606,4.0,Automatic,Front,Left wheel,Grey,12,14
23521,777,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,88000,4.0,Tiptronic,Front,Left wheel,Black,11,11
1646,1104,JAGUAR,XJ,Sedan,Yes,Petrol,3.0,54429,6.0,Automatic,4x4,Left wheel,White,12,10
13998,707,MITSUBISHI,Outlander,Jeep,Yes,Petrol,2.0,100000,4.0,Tiptronic,4x4,Left wheel,Black,8,14
12544,0,SUZUKI,XL7,Jeep,No,Petrol,2.7,150000,6.0,Automatic,4x4,Left wheel,White,4,20
16766,836,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,205000,4.0,Automatic,Front,Left wheel,Grey,4,15
22840,0,VOLKSWAGEN,Crafter,Microbus,No,Diesel,2.5,200000,5.0,Manual,Rear,Left wheel,White,2,18
10976,0,FORD,Transit,Microbus,No,Diesel,2.5,235000,4.0,Manual,Front,Left wheel,Grey,4,27
784,394,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,102397,4.0,Automatic,Front,Left wheel,Black,12,11
35846,1249,HYUNDAI,H1,Universal,Yes,Diesel,2.5,143629,4.0,Automatic,Front,Left wheel,Black,4,8
16935,503,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,205712,4.0,Automatic,Front,Left wheel,Brown,8,13
4234,694,CHEVROLET,Aveo,Sedan,Yes,Petrol,1.2,123232,4.0,Automatic,Front,Left wheel,White,4,17
12231,650,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,182880,4.0,Automatic,Front,Left wheel,Black,8,9
25559,0,VOLKSWAGEN,Passat sel,Sedan,Yes,Petrol,2.5,75000,5.0,Automatic,Front,Left wheel,Silver,6,14
6743,1236,HONDA,FIT HIBRID,Hatchback,No,Hybrid,1.3,89421,4.0,Automatic,Front,Right-hand drive,Black,4,14
35309,730,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,112804,4.0,Automatic,Front,Left wheel,White,4,9
12858,0,TOYOTA,Aqua,Sedan,No,Hybrid,1.5,160320,4.0,Automatic,Front,Right-hand drive,Silver,4,12
2038,353,TOYOTA,Prius,Jeep,Yes,Hybrid,1.8,104795,4.0,Automatic,Front,Left wheel,White,12,10
12074,574,HONDA,Insight EX,Sedan,No,Hybrid,1.3,222000,4.0,Tiptronic,Front,Left wheel,Grey,8,15
5802,505,FORD,Fusion,Jeep,Yes,Hybrid,2.0,53013,4.0,Automatic,Front,Left wheel,Grey,12,7
3136,0,AUDI,A6,Sedan,Yes,Petrol,2.8,299689,6.0,Tiptronic,Front,Left wheel,Silver,6,27
19444,502,FORD,Fusion,Sedan,No,Petrol,1.5,100000,4.0,Automatic,Front,Left wheel,Black,8,12
15053,0,HAVAL,H6,Jeep,Yes,Petrol,1.5,28000,4.0,Manual,Front,Left wheel,Black,12,10
16621,0,VOLKSWAGEN,CC R line,Sedan,Yes,Petrol,2.0,177000,4.0,Automatic,Front,Left wheel,Black,12,14
392,781,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,314373,4.0,Automatic,Front,Left wheel,Grey,12,13
6272,1079,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,18754,4.0,Automatic,Front,Left wheel,Red,12,7
45,0,HONDA,FIT,Sedan,Yes,Petrol,1.3,180000,12.0,Automatic,Front,Right-hand drive,Black,2,19
5000,0,OPEL,Astra,Goods wagon,No,Diesel,2.0,0,4.0,Manual,Front,Left wheel,Blue,4,26
26971,1249,MAZDA,Mazda 6 TOURING,Sedan,Yes,Petrol,2.5,31694,4.0,Automatic,Front,Left wheel,Black,10,8
9722,1211,BMW,328,Sedan,Yes,Petrol,3.0,105000,6.0,Tiptronic,Rear,Left wheel,Grey,2,15
314,1053,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,149486,6.0,Automatic,4x4,Left wheel,Silver,12,11
40142,1202,MITSUBISHI,Outlander,Jeep,No,Petrol,2.4,60800,4.0,Variator,4x4,Left wheel,Grey,12,8
5950,0,MERCEDES-BENZ,E 220,Sedan,Yes,Diesel,2.2,289350,4.0,Automatic,Rear,Left wheel,Green,6,25
15994,891,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,240572,4.0,Automatic,Front,Left wheel,Silver,4,9
8154,585,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,173933,4.0,Automatic,Front,Left wheel,Silver,10,12
34074,639,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,154115,4.0,Automatic,Front,Left wheel,Grey,4,11
12858,0,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,122500,4.0,Variator,Front,Left wheel,Black,6,18
3136,475,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.4,162190,4.0,Automatic,Front,Left wheel,Blue,0,13
28423,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,190000,4.0,Automatic,Front,Left wheel,White,4,11
1411,1624,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,266061,6.0,Automatic,4x4,Left wheel,Black,12,16
3763,0,VOLKSWAGEN,Golf,Hatchback,No,Petrol,1.8,0,4.0,Automatic,Front,Left wheel,Blue,0,28
15681,891,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,263886,4.0,Automatic,Front,Left wheel,Silver,4,9
35005,1091,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,113293,4.0,Automatic,Front,Left wheel,White,4,9
10381,687,CHEVROLET,Lacetti,Sedan,Yes,Petrol,1.6,122590,4.0,Automatic,Front,Left wheel,White,4,15
314,1017,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,26802,4.0,Automatic,Rear,Left wheel,Black,12,8
12544,0,FORD,Transit,Goods wagon,No,Diesel,2.5,207888,4.0,Manual,Rear,Left wheel,White,0,30
21326,0,KIA,Optima,Sedan,No,Petrol,2.0,166400,6.0,Automatic,Front,Left wheel,White,6,13
9408,1268,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,120000,4.0,Variator,Front,Right-hand drive,Silver,2,13
3763,584,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,110685,4.0,Automatic,Front,Left wheel,White,12,11
10976,528,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,75000,4.0,Automatic,Front,Left wheel,Silver,4,11
31220,696,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.2,256000,4.0,Automatic,Front,Left wheel,Black,4,12
23521,0,TOYOTA,RAV 4,Jeep,No,Petrol,2.5,144000,4.0,Automatic,Front,Left wheel,Black,6,14
21805,1024,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,58958,4.0,Automatic,Front,Left wheel,Black,4,15
14113,915,BMW,X5,Jeep,Yes,Diesel,3.0,110715,6.0,Automatic,4x4,Left wheel,White,0,11
13799,0,DODGE,Caliber,Universal,No,Petrol,2.0,63000,4.0,Automatic,Front,Left wheel,Black,6,15
20814,919,HYUNDAI,Grandeur,Sedan,Yes,Petrol,3.0,215833,4.0,Automatic,Front,Left wheel,Black,4,13
9408,0,HONDA,FIT,Hatchback,No,Petrol,1.5,180000,4.0,Variator,Front,Right-hand drive,Blue,4,18
10663,0,NISSAN,Serena,Minivan,Yes,Petrol,2.0,117000,4.0,Automatic,Front,Right-hand drive,Black,12,20
20385,0,NISSAN,Murano,Jeep,Yes,CNG,3.5,155200,6.0,Automatic,4x4,Left wheel,Silver,8,20
9377,1090,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,53391,4.0,Automatic,Front,Left wheel,White,4,17
30517,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,151854,4.0,Automatic,Front,Left wheel,Grey,4,11
8500,0,FORD,Transit CL,Microbus,No,Diesel,2.5,2582,4.0,Manual,Rear,Left wheel,Blue,0,33
12544,0,MERCEDES-BENZ,C 230,Sedan,Yes,Petrol,1.8,153000,4.0,Automatic,Rear,Left wheel,Silver,6,21
8200,0,HONDA,Cr-v,Jeep,No,CNG,2.0,69000,4.0,Automatic,4x4,Right-hand drive,Silver,6,23
28789,694,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.2,93576,4.0,Automatic,Front,Left wheel,Silver,4,11
94,441,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,261928,4.0,Automatic,Front,Left wheel,Black,0,10
11917,742,OPEL,Astra,Goods wagon,No,Diesel,1.3,149000,4.0,Manual,Front,Left wheel,Black,12,17
549,690,CHEVROLET,Malibu,Sedan,Yes,Petrol,1.5,229003,4.0,Automatic,Front,Left wheel,Black,12,9
